Batch_ID,Filename,Pathway,Old_Pathway,MoA,Old_MoA,Compound,Samples_ID,Kept,Date,Run date,Duration,Duration_ID,Concentrations_Formatted,Concentrations_ID,Concentrations,Replicates,Replicates_ID,Comments
exp271221,exp271221.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Trichostatin A,Tricho,TRUE,2021-12-27,2022-01-18,9,9d,110 nM,110n,1.1e-7,4,Tricho2_110n_exp271221_run180122_38,Low cluster density
exp271221,exp271221.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Trichostatin A,Tricho,TRUE,2021-12-27,2022-01-18,9,9d,110 nM,110n,1.1e-7,4,Tricho3_110n_exp271221_run180122_39,Low cluster density
exp271221,exp271221.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Trichostatin A,Tricho,TRUE,2021-12-27,2022-01-18,9,9d,110 nM,110n,1.1e-7,4,Tricho4_110n_exp271221_run180122_40,Low cluster density
exp181021,exp181021.tsv,Epigenetics,Epigenetics,EZH2 inhibitor,EZH2 inhibitor,Tazemetostat,Tazeme,TRUE,2021-10-18,2021-11-25,9,9d,40 uM,040u,3.9999999999999996e-05,4,Tazeme1_040u_exp181021_run251121_21,NA
exp181021,exp181021.tsv,Epigenetics,Epigenetics,EZH2 inhibitor,EZH2 inhibitor,Tazemetostat,Tazeme,TRUE,2021-10-18,2021-11-25,9,9d,40 uM,040u,3.9999999999999996e-05,4,Tazeme2_040u_exp181021_run251121_22,NA
exp181021,exp181021.tsv,Epigenetics,Epigenetics,EZH2 inhibitor,EZH2 inhibitor,Tazemetostat,Tazeme,TRUE,2021-10-18,2021-11-25,9,9d,40 uM,040u,3.9999999999999996e-05,4,Tazeme3_040u_exp181021_run251121_23,NA
exp181021,exp181021.tsv,Epigenetics,Epigenetics,EZH2 inhibitor,EZH2 inhibitor,Tazemetostat,Tazeme,TRUE,2021-10-18,2021-11-25,9,9d,40 uM,040u,3.9999999999999996e-05,4,Tazeme4_040u_exp181021_run251121_24,NA
exp300821,exp300821.tsv,RTK,Epigenetics,"Inhibitor of RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit","RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit",Sorafenib,Sorafe,TRUE,2021-08-30,2021-09-29,9,9d,5 uM,005u,4.9999999999999996e-6,3,Sorafe1_005u_exp300821_run290921_29,Only 3 replicates
exp300821,exp300821.tsv,RTK,Epigenetics,"Inhibitor of RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit","RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit",Sorafenib,Sorafe,TRUE,2021-08-30,2021-09-29,9,9d,5 uM,005u,4.9999999999999996e-6,3,Sorafe2_005u_exp300821_run290921_30,Only 3 replicates
exp300821,exp300821.tsv,RTK,Epigenetics,"Inhibitor of RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit","RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit",Sorafenib,Sorafe,TRUE,2021-08-30,2021-09-29,9,9d,5 uM,005u,4.9999999999999996e-6,3,Sorafe3_005u_exp300821_run290921_31,Only 3 replicates
exp151121,exp151121.tsv,RTK,Epigenetics,"Inhibitor of RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit","RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit",Sorafenib,Sorafe,TRUE,2021-11-15,2021-12-07,9,9d,5 uM,005u,4.9999999999999996e-6,4,Sorafe1_005u_exp151121_run071221_33,NA
exp151121,exp151121.tsv,RTK,Epigenetics,"Inhibitor of RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit","RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit",Sorafenib,Sorafe,TRUE,2021-11-15,2021-12-07,9,9d,5 uM,005u,4.9999999999999996e-6,4,Sorafe2_005u_exp151121_run071221_34,NA
exp151121,exp151121.tsv,RTK,Epigenetics,"Inhibitor of RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit","RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit",Sorafenib,Sorafe,TRUE,2021-11-15,2021-12-07,9,9d,5 uM,005u,4.9999999999999996e-6,4,Sorafe3_005u_exp151121_run071221_35,NA
exp151121,exp151121.tsv,RTK,Epigenetics,"Inhibitor of RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit","RAF, VEGFR2, VEGFR3, PDGFRβ, FLT3 and c-Kit",Sorafenib,Sorafe,TRUE,2021-11-15,2021-12-07,9,9d,5 uM,005u,4.9999999999999996e-6,4,Sorafe4_005u_exp151121_run071221_36,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of VEGFR1-3, FGFR1-4, PDGFR, KIT, and RET","VEGFR1-3, FGFR1-4, PDGFR, KIT, and RET",Lenvatinib,Lenvat,TRUE,2021-10-18,2021-11-25,9,9d,40 uM,040u,3.9999999999999996e-05,4,Lenvat1_040u_exp181021_run251121_29,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of VEGFR1-3, FGFR1-4, PDGFR, KIT, and RET","VEGFR1-3, FGFR1-4, PDGFR, KIT, and RET",Lenvatinib,Lenvat,TRUE,2021-10-18,2021-11-25,9,9d,40 uM,040u,3.9999999999999996e-05,4,Lenvat2_040u_exp181021_run251121_30,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of VEGFR1-3, FGFR1-4, PDGFR, KIT, and RET","VEGFR1-3, FGFR1-4, PDGFR, KIT, and RET",Lenvatinib,Lenvat,TRUE,2021-10-18,2021-11-25,9,9d,40 uM,040u,3.9999999999999996e-05,4,Lenvat3_040u_exp181021_run251121_31,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of VEGFR1-3, FGFR1-4, PDGFR, KIT, and RET","VEGFR1-3, FGFR1-4, PDGFR, KIT, and RET",Lenvatinib,Lenvat,TRUE,2021-10-18,2021-11-25,9,9d,40 uM,040u,3.9999999999999996e-05,4,Lenvat4_040u_exp181021_run251121_32,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of VEGFR1/2/3, PDGFRβ, Kit, RET and RAF-1","VEGFR1/2/3, PDGFRβ, Kit, RET and RAF-1",Regorafenib,Regora,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,Regora1_010u_exp181021_run251121_33,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of VEGFR1/2/3, PDGFRβ, Kit, RET and RAF-1","VEGFR1/2/3, PDGFRβ, Kit, RET and RAF-1",Regorafenib,Regora,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,Regora2_010u_exp181021_run251121_34,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of VEGFR1/2/3, PDGFRβ, Kit, RET and RAF-1","VEGFR1/2/3, PDGFRβ, Kit, RET and RAF-1",Regorafenib,Regora,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,Regora3_010u_exp181021_run251121_35,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of VEGFR1/2/3, PDGFRβ, Kit, RET and RAF-1","VEGFR1/2/3, PDGFRβ, Kit, RET and RAF-1",Regorafenib,Regora,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,Regora4_010u_exp181021_run251121_36,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of  VEGFR2, MET, Kit, Axl and Flt3","VEGFR2, c-Met, Kit, Axl and Flt3",Cabozantinib,Caboza,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,Caboza1_010u_exp181021_run251121_37,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of  VEGFR2, MET, Kit, Axl and Flt3","VEGFR2, c-Met, Kit, Axl and Flt3",Cabozantinib,Caboza,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,Caboza2_010u_exp181021_run251121_38,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of  VEGFR2, MET, Kit, Axl and Flt3","VEGFR2, c-Met, Kit, Axl and Flt3",Cabozantinib,Caboza,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,Caboza3_010u_exp181021_run251121_39,NA
exp181021,exp181021.tsv,RTK,Epigenetics,"Inhibitor of  VEGFR2, MET, Kit, Axl and Flt3","VEGFR2, c-Met, Kit, Axl and Flt3",Cabozantinib,Caboza,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,Caboza4_010u_exp181021_run251121_40,NA
exp271221,exp271221.tsv,RTK,Epigenetics,"Inhibitor of VEGFR, PDGFR, Kit, RET",VEGFR2 and PDGFRβ,Sunitinib,Suniti,TRUE,2021-12-27,2022-01-14,9,9d,15 uM,015u,1.4999999999999999e-5,4,Suniti1_015u_exp271221_run140122_21,Low cluster density
exp271221,exp271221.tsv,RTK,Epigenetics,"Inhibitor of VEGFR, PDGFR, Kit, RET",VEGFR2 and PDGFRβ,Sunitinib,Suniti,TRUE,2021-12-27,2022-01-14,9,9d,15 uM,015u,1.4999999999999999e-5,4,Suniti2_015u_exp271221_run140122_22,Low cluster density
exp271221,exp271221.tsv,RTK,Epigenetics,"Inhibitor of VEGFR, PDGFR, Kit, RET",VEGFR2 and PDGFRβ,Sunitinib,Suniti,TRUE,2021-12-27,2022-01-14,9,9d,15 uM,015u,1.4999999999999999e-5,4,Suniti3_015u_exp271221_run140122_23,Low cluster density
exp271221,exp271221.tsv,RTK,Epigenetics,"Inhibitor of VEGFR, PDGFR, Kit, RET",VEGFR2 and PDGFRβ,Sunitinib,Suniti,TRUE,2021-12-27,2022-01-14,9,9d,15 uM,015u,1.4999999999999999e-5,4,Suniti4_015u_exp271221_run140122_24,Low cluster density
exp300821,exp300821.tsv,Apoptosis,Apoptosis,BCL-2 inhibitor,BCL-2 inhibitor,Navitoclax,Navito,TRUE,2021-08-30,2021-09-29,9,9d,6 uM,006u,6e-6,4,Navito1_006u_exp300821_run290921_21,NA
exp300821,exp300821.tsv,Apoptosis,Apoptosis,BCL-2 inhibitor,BCL-2 inhibitor,Navitoclax,Navito,TRUE,2021-08-30,2021-09-29,9,9d,6 uM,006u,6e-6,4,Navito2_006u_exp300821_run290921_22,NA
exp300821,exp300821.tsv,Apoptosis,Apoptosis,BCL-2 inhibitor,BCL-2 inhibitor,Navitoclax,Navito,TRUE,2021-08-30,2021-09-29,9,9d,6 uM,006u,6e-6,4,Navito3_006u_exp300821_run290921_23,NA
exp300821,exp300821.tsv,Apoptosis,Apoptosis,BCL-2 inhibitor,BCL-2 inhibitor,Navitoclax,Navito,TRUE,2021-08-30,2021-09-29,9,9d,6 uM,006u,6e-6,4,Navito4_006u_exp300821_run290921_24,NA
exp271221,exp271221.tsv,Apoptosis,Apoptosis,MCL-1 inhibitor,MCL-1 inhibitor,S63845,S63845,TRUE,2021-12-27,2022-01-14,9,9d,10 uM,010u,9.999999999999999e-6,4,S638451_010u_exp271221_run140122_29,Low cluster density
exp271221,exp271221.tsv,Apoptosis,Apoptosis,MCL-1 inhibitor,MCL-1 inhibitor,S63845,S63845,TRUE,2021-12-27,2022-01-14,9,9d,10 uM,010u,9.999999999999999e-6,4,S638452_010u_exp271221_run140122_30,Low cluster density
exp271221,exp271221.tsv,Apoptosis,Apoptosis,MCL-1 inhibitor,MCL-1 inhibitor,S63845,S63845,TRUE,2021-12-27,2022-01-14,9,9d,10 uM,010u,9.999999999999999e-6,4,S638453_010u_exp271221_run140122_31,Low cluster density
exp271221,exp271221.tsv,Apoptosis,Apoptosis,MCL-1 inhibitor,MCL-1 inhibitor,S63845,S63845,TRUE,2021-12-27,2022-01-14,9,9d,10 uM,010u,9.999999999999999e-6,4,S638454_010u_exp271221_run140122_32,Low cluster density
exp130921,exp130921.tsv,JAK/STAT,JAK/STAT,STAT3 inhibitor,Stat3 inhibitor,Napabucasin,Napabu,TRUE,2021-09-13,2021-10-11,9,9d,1 uM,001u,1e-6,4,Napabu1_001u_exp130921_run111021_01,NA
exp130921,exp130921.tsv,JAK/STAT,JAK/STAT,STAT3 inhibitor,Stat3 inhibitor,Napabucasin,Napabu,TRUE,2021-09-13,2021-10-11,9,9d,1 uM,001u,1e-6,4,Napabu2_001u_exp130921_run111021_02,NA
exp130921,exp130921.tsv,JAK/STAT,JAK/STAT,STAT3 inhibitor,Stat3 inhibitor,Napabucasin,Napabu,TRUE,2021-09-13,2021-10-11,9,9d,1 uM,001u,1e-6,4,Napabu3_001u_exp130921_run111021_03,NA
exp130921,exp130921.tsv,JAK/STAT,JAK/STAT,STAT3 inhibitor,Stat3 inhibitor,Napabucasin,Napabu,TRUE,2021-09-13,2021-10-11,9,9d,1 uM,001u,1e-6,4,Napabu4_001u_exp130921_run111021_04,NA
exp151121,exp151121.tsv,JAK/STAT,JAK/STAT,STAT3 inhibitor,Stat3 inhibitor,"Stat3 inhibitor V, stattic",statti,TRUE,2021-11-15,2022-01-18,9,9d,7 uM,007u,7e-6,4,statti1_007u_exp151121_run180122_11,Low cluster density
exp151121,exp151121.tsv,JAK/STAT,JAK/STAT,STAT3 inhibitor,Stat3 inhibitor,"Stat3 inhibitor V, stattic",statti,TRUE,2021-11-15,2022-01-18,9,9d,7 uM,007u,7e-6,4,statti2_007u_exp151121_run180122_12,Low cluster density
exp151121,exp151121.tsv,JAK/STAT,JAK/STAT,STAT3 inhibitor,Stat3 inhibitor,"Stat3 inhibitor V, stattic",statti,TRUE,2021-11-15,2022-01-18,9,9d,7 uM,007u,7e-6,4,statti3_007u_exp151121_run180122_13,Low cluster density
exp151121,exp151121.tsv,JAK/STAT,JAK/STAT,STAT3 inhibitor,Stat3 inhibitor,"Stat3 inhibitor V, stattic",statti,TRUE,2021-11-15,2022-01-18,9,9d,7 uM,007u,7e-6,4,statti4_007u_exp151121_run180122_14,Low cluster density
exp130921,exp130921.tsv,JAK/STAT,JAK/STAT,JAK inhibitor,JAK inhibitor,AZD1480,AZD148,TRUE,2021-09-13,2021-10-11,9,9d,5 uM,005u,4.9999999999999996e-6,4,AZD1481_005u_exp130921_run111021_05,NA
exp130921,exp130921.tsv,JAK/STAT,JAK/STAT,JAK inhibitor,JAK inhibitor,AZD1480,AZD148,TRUE,2021-09-13,2021-10-11,9,9d,5 uM,005u,4.9999999999999996e-6,4,AZD1482_005u_exp130921_run111021_06,NA
exp130921,exp130921.tsv,JAK/STAT,JAK/STAT,JAK inhibitor,JAK inhibitor,AZD1480,AZD148,TRUE,2021-09-13,2021-10-11,9,9d,5 uM,005u,4.9999999999999996e-6,4,AZD1483_005u_exp130921_run111021_07,NA
exp130921,exp130921.tsv,JAK/STAT,JAK/STAT,JAK inhibitor,JAK inhibitor,AZD1480,AZD148,TRUE,2021-09-13,2021-10-11,9,9d,5 uM,005u,4.9999999999999996e-6,4,AZD1484_005u_exp130921_run111021_08,NA
exp200921,exp200921.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,Bortezomib,Bortez,TRUE,2021-09-20,2021-10-11,9,9d,20 nM,020n,2e-8,4,Bortez1_020n_exp200921_run111021_25,NA
exp200921,exp200921.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,Bortezomib,Bortez,TRUE,2021-09-20,2021-10-11,9,9d,20 nM,020n,2e-8,4,Bortez2_020n_exp200921_run111021_26,NA
exp200921,exp200921.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,Bortezomib,Bortez,TRUE,2021-09-20,2021-10-11,9,9d,20 nM,020n,2e-8,4,Bortez3_020n_exp200921_run111021_27,NA
exp200921,exp200921.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,Bortezomib,Bortez,TRUE,2021-09-20,2021-10-11,9,9d,20 nM,020n,2e-8,4,Bortez4_020n_exp200921_run111021_28,NA
exp271221,exp271221.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,Bortezomib,Bortez,TRUE,2021-12-27,2022-01-18,9,9d,20 nM,020n,2e-8,4,Bortez1_020n_exp271221_run180122_41,Low cluster density
exp271221,exp271221.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,Bortezomib,Bortez,TRUE,2021-12-27,2022-01-18,9,9d,20 nM,020n,2e-8,4,Bortez2_020n_exp271221_run180122_42,Low cluster density
exp271221,exp271221.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,Bortezomib,Bortez,TRUE,2021-12-27,2022-01-18,9,9d,20 nM,020n,2e-8,4,Bortez3_020n_exp271221_run180122_43,Low cluster density
exp271221,exp271221.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,Bortezomib,Bortez,TRUE,2021-12-27,2022-01-18,9,9d,20 nM,020n,2e-8,4,Bortez4_020n_exp271221_run180122_44,Low cluster density
exp271221,exp271221.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,MG132,MG132z,TRUE,2021-12-27,2022-01-18,9,9d,510 nM,510n,5.1e-7,4,MG132z1_510n_exp271221_run180122_45,Low cluster density
exp271221,exp271221.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,MG132,MG132z,TRUE,2021-12-27,2022-01-18,9,9d,510 nM,510n,5.1e-7,4,MG132z2_510n_exp271221_run180122_46,Low cluster density
exp271221,exp271221.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,MG132,MG132z,TRUE,2021-12-27,2022-01-18,9,9d,510 nM,510n,5.1e-7,4,MG132z3_510n_exp271221_run180122_47,Low cluster density
exp271221,exp271221.tsv,Proteasome,Proteasomal inhibitors,Proteasome inhibitor,JAK inhibitor,MG132,MG132z,TRUE,2021-12-27,2022-01-18,9,9d,510 nM,510n,5.1e-7,4,MG132z4_510n_exp271221_run180122_48,Low cluster density
exp200921,exp200921.tsv,Autophagy,Autophagy,Inhitor of lysosome degradation,Autophagy and toll-like receptors (TLRs) inhibitor,Chloroquine,Chloro,TRUE,2021-09-20,2021-10-11,9,9d,40 uM,040u,3.9999999999999996e-05,4,Chloro1_040u_exp200921_run111021_41,NA
exp200921,exp200921.tsv,Autophagy,Autophagy,Inhitor of lysosome degradation,Autophagy and toll-like receptors (TLRs) inhibitor,Chloroquine,Chloro,TRUE,2021-09-20,2021-10-11,9,9d,40 uM,040u,3.9999999999999996e-05,4,Chloro2_040u_exp200921_run111021_42,NA
exp200921,exp200921.tsv,Autophagy,Autophagy,Inhitor of lysosome degradation,Autophagy and toll-like receptors (TLRs) inhibitor,Chloroquine,Chloro,TRUE,2021-09-20,2021-10-11,9,9d,40 uM,040u,3.9999999999999996e-05,4,Chloro3_040u_exp200921_run111021_43,NA
exp200921,exp200921.tsv,Autophagy,Autophagy,Inhitor of lysosome degradation,Autophagy and toll-like receptors (TLRs) inhibitor,Chloroquine,Chloro,TRUE,2021-09-20,2021-10-11,9,9d,40 uM,040u,3.9999999999999996e-05,4,Chloro4_040u_exp200921_run111021_44,NA
exp181021,exp181021.tsv,Autophagy,Autophagy,USP10 and USP13 inhibitor,"Ubiquitin-specific peptidases, USP10 and USP13",Spautin-1,Spauti,TRUE,2021-10-18,2021-11-25,9,9d,7 uM,007u,7e-6,4,Spauti1_007u_exp181021_run251121_17,NA
exp181021,exp181021.tsv,Autophagy,Autophagy,USP10 and USP13 inhibitor,"Ubiquitin-specific peptidases, USP10 and USP13",Spautin-1,Spauti,TRUE,2021-10-18,2021-11-25,9,9d,7 uM,007u,7e-6,4,Spauti2_007u_exp181021_run251121_18,NA
exp181021,exp181021.tsv,Autophagy,Autophagy,USP10 and USP13 inhibitor,"Ubiquitin-specific peptidases, USP10 and USP13",Spautin-1,Spauti,TRUE,2021-10-18,2021-11-25,9,9d,7 uM,007u,7e-6,4,Spauti3_007u_exp181021_run251121_19,NA
exp181021,exp181021.tsv,Autophagy,Autophagy,USP10 and USP13 inhibitor,"Ubiquitin-specific peptidases, USP10 and USP13",Spautin-1,Spauti,TRUE,2021-10-18,2021-11-25,9,9d,7 uM,007u,7e-6,4,Spauti4_007u_exp181021_run251121_20,NA
exp181021,exp181021.tsv,Autophagy,Autophagy,ULK1 inhibitor,ULK1 inhibitor,SBI-0206965,SBI020,TRUE,2021-10-18,2021-11-25,9,9d,5 uM,005u,4.9999999999999996e-6,4,SBI0201_005u_exp181021_run251121_13,NA
exp181021,exp181021.tsv,Autophagy,Autophagy,ULK1 inhibitor,ULK1 inhibitor,SBI-0206965,SBI020,TRUE,2021-10-18,2021-11-25,9,9d,5 uM,005u,4.9999999999999996e-6,4,SBI0202_005u_exp181021_run251121_14,NA
exp181021,exp181021.tsv,Autophagy,Autophagy,ULK1 inhibitor,ULK1 inhibitor,SBI-0206965,SBI020,TRUE,2021-10-18,2021-11-25,9,9d,5 uM,005u,4.9999999999999996e-6,4,SBI0203_005u_exp181021_run251121_15,NA
exp181021,exp181021.tsv,Autophagy,Autophagy,ULK1 inhibitor,ULK1 inhibitor,SBI-0206965,SBI020,TRUE,2021-10-18,2021-11-25,9,9d,5 uM,005u,4.9999999999999996e-6,4,SBI0204_005u_exp181021_run251121_16,NA
exp200921,exp200921.tsv,Autophagy,Antibiotics,V-ATPase inhibitor,Inhibit vacuolar H +-ATPase,Bafilomycin-A1,Bafilo,TRUE,2021-09-20,2021-10-11,9,9d,"1,2 nM",1.20n,1.2e-9,4,Bafilo1_1.20n_exp200921_run111021_45,NA
exp200921,exp200921.tsv,Autophagy,Antibiotics,V-ATPase inhibitor,Inhibit vacuolar H +-ATPase,Bafilomycin-A1,Bafilo,TRUE,2021-09-20,2021-10-11,9,9d,"1,2 nM",1.20n,1.2e-9,4,Bafilo2_1.20n_exp200921_run111021_46,NA
exp200921,exp200921.tsv,Autophagy,Antibiotics,V-ATPase inhibitor,Inhibit vacuolar H +-ATPase,Bafilomycin-A1,Bafilo,TRUE,2021-09-20,2021-10-11,9,9d,"1,2 nM",1.20n,1.2e-9,4,Bafilo3_1.20n_exp200921_run111021_47,NA
exp200921,exp200921.tsv,Autophagy,Antibiotics,V-ATPase inhibitor,Inhibit vacuolar H +-ATPase,Bafilomycin-A1,Bafilo,TRUE,2021-09-20,2021-10-11,9,9d,"1,2 nM",1.20n,1.2e-9,4,Bafilo4_1.20n_exp200921_run111021_48,NA
exp271221,exp271221.tsv,Antibiotics,Antibiotics,Bacterial dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Trimethoprim,Trimet,TRUE,2021-12-27,2022-01-14,9,9d,600 uM,600u,6e-4,4,Trimet1_600u_exp271221_run140122_33,Low cluster density
exp271221,exp271221.tsv,Antibiotics,Antibiotics,Bacterial dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Trimethoprim,Trimet,TRUE,2021-12-27,2022-01-14,9,9d,600 uM,600u,6e-4,4,Trimet2_600u_exp271221_run140122_34,Low cluster density
exp271221,exp271221.tsv,Antibiotics,Antibiotics,Bacterial dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Trimethoprim,Trimet,TRUE,2021-12-27,2022-01-14,9,9d,600 uM,600u,6e-4,4,Trimet3_600u_exp271221_run140122_35,Low cluster density
exp271221,exp271221.tsv,Antibiotics,Antibiotics,Bacterial dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Trimethoprim,Trimet,TRUE,2021-12-27,2022-01-14,9,9d,600 uM,600u,6e-4,4,Trimet4_600u_exp271221_run140122_36,Low cluster density
exp070222,exp070222.tsv,Antibiotics,Antibiotics,"Ionophore, NLRP3 activator",NLRP3 activator,Nigericin,Nigeri,TRUE,2022-02-07,2022-05-06,9,9d,100 nM,100n,1.0000000000000001e-7,4,Nigeri1_100n_exp070222_run060522_17,NA
exp070222,exp070222.tsv,Antibiotics,Antibiotics,"Ionophore, NLRP3 activator",NLRP3 activator,Nigericin,Nigeri,TRUE,2022-02-07,2022-05-06,9,9d,100 nM,100n,1.0000000000000001e-7,4,Nigeri2_100n_exp070222_run060522_18,NA
exp070222,exp070222.tsv,Antibiotics,Antibiotics,"Ionophore, NLRP3 activator",NLRP3 activator,Nigericin,Nigeri,TRUE,2022-02-07,2022-05-06,9,9d,100 nM,100n,1.0000000000000001e-7,4,Nigeri3_100n_exp070222_run060522_19,NA
exp070222,exp070222.tsv,Antibiotics,Antibiotics,"Ionophore, NLRP3 activator",NLRP3 activator,Nigericin,Nigeri,TRUE,2022-02-07,2022-05-06,9,9d,100 nM,100n,1.0000000000000001e-7,4,Nigeri4_100n_exp070222_run060522_20,NA
exp181021,exp181021.tsv,Translation initiation,MNK,MNK1/MNK2 inhibitor,MNK1 and MNK2 inhibitor,eFT-508,eFT508,TRUE,2021-10-18,2021-11-25,9,9d,25 uM,025u,2.4999999999999998e-5,4,eFT5081_025u_exp181021_run251121_45,NA
exp181021,exp181021.tsv,Translation initiation,MNK,MNK1/MNK2 inhibitor,MNK1 and MNK2 inhibitor,eFT-508,eFT508,TRUE,2021-10-18,2021-11-25,9,9d,25 uM,025u,2.4999999999999998e-5,4,eFT5082_025u_exp181021_run251121_46,NA
exp181021,exp181021.tsv,Translation initiation,MNK,MNK1/MNK2 inhibitor,MNK1 and MNK2 inhibitor,eFT-508,eFT508,TRUE,2021-10-18,2021-11-25,9,9d,25 uM,025u,2.4999999999999998e-5,4,eFT5083_025u_exp181021_run251121_47,NA
exp181021,exp181021.tsv,Translation initiation,MNK,MNK1/MNK2 inhibitor,MNK1 and MNK2 inhibitor,eFT-508,eFT508,TRUE,2021-10-18,2021-11-25,9,9d,25 uM,025u,2.4999999999999998e-5,4,eFT5084_025u_exp181021_run251121_48,NA
exp181021,exp181021.tsv,Translation initiation,MNK,MNK1 inhibitor,MNK1 inhibitor,CGP57380,CGP573,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,CGP5731_010u_exp181021_run251121_41,NA
exp181021,exp181021.tsv,Translation initiation,MNK,MNK1 inhibitor,MNK1 inhibitor,CGP57380,CGP573,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,CGP5732_010u_exp181021_run251121_42,NA
exp181021,exp181021.tsv,Translation initiation,MNK,MNK1 inhibitor,MNK1 inhibitor,CGP57380,CGP573,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,CGP5733_010u_exp181021_run251121_43,NA
exp181021,exp181021.tsv,Translation initiation,MNK,MNK1 inhibitor,MNK1 inhibitor,CGP57380,CGP573,TRUE,2021-10-18,2021-11-25,9,9d,10 uM,010u,9.999999999999999e-6,4,CGP5734_010u_exp181021_run251121_44,NA
exp200921,exp200921.tsv,AMPK,AMPK,AMPK inhibitor,AMPK inhibitor,Dorsomorphin,Compou,TRUE,2021-09-20,2021-10-11,9,9d,8 uM,008u,8e-6,4,Compou1_008u_exp200921_run111021_17,NA
exp200921,exp200921.tsv,AMPK,AMPK,AMPK inhibitor,AMPK inhibitor,Dorsomorphin,Compou,TRUE,2021-09-20,2021-10-11,9,9d,8 uM,008u,8e-6,4,Compou2_008u_exp200921_run111021_18,NA
exp200921,exp200921.tsv,AMPK,AMPK,AMPK inhibitor,AMPK inhibitor,Dorsomorphin,Compou,TRUE,2021-09-20,2021-10-11,9,9d,8 uM,008u,8e-6,4,Compou3_008u_exp200921_run111021_19,NA
